1  4  6  4  0.00964474
1  4  6  5  0.00174492
1  5  6  4  0.00174492
1  5  6  5  0.00877462
1  4  6  6  0.00811544
1  5  6  6  0.00634047
1  5  6  7  0.00178049
1  4  7  1  -0.00080739
1  5  7  1  0.00063080
1  4  7  2  -0.00431717
1  5  7  2  0.00337294
1  3  7  3  0.00741134
1  4  7  4  0.00964474
1  4  7  5  -0.00174492
1  5  7  4  -0.00174492
1  5  7  5  0.00877462
1  5  7  6  0.00178049
1  4  7  7  -0.00811544
1  5  7  7  0.00634047
1  6  1  1  0.12178550
1  6  1  2  0.02230926
1  6  1  4  0.00080739
1  6  1  5  0.00063080
1  6  1  6  0.00368312
1  6  1  7  0.00362636
1  6  2  1  0.02230926
1  6  2  2  0.04161167
1  6  2  4  0.00151911
1  6  2  5  0.00118686
1  6  2  6  0.01212164
1  6  2  7  0.01173811
1  6  4  1  0.00080739
1  6  5  1  0.00063080
1  6  4  2  0.00151911
1  6  5  2  0.00118686
1  6  3  3  0.04153004
1  6  4  4  0.04168600
1  6  4  5  0.00012185
1  6  5  4  0.00012185
1  6  5  5  0.04162524
1  6  4  6  0.00748766
1  6  5  6  0.00585000
1  6  4  7  -0.00666163
1  6  5  7  0.00567058
1  6  6  1  0.00368312
1  6  6  2  0.01212164
1  6  6  4  0.00748766
1  6  6  5  0.00585000
1  6  6  6  0.01864112
1  6  6  7  0.00409178
1  6  7  1  0.00362636
1  6  7  2  0.01173811
1  6  7  4  -0.00666163
1  6  7  5  0.00567058
1  6  7  6  0.00409178
1  6  7  7  0.01789096
1  7  1  1  0.12178550
1  7  1  2  0.02230926
1  7  1  4  -0.00080739
1  7  1  5  0.00063080
1  7  1  6  0.00362636
1  7  1  7  0.00368312
1  7  2  1  0.02230926
1  7  2  2  0.04161167
1  7  2  4  -0.00151911
1  7  2  5  0.00118686
1  7  2  6  0.01173811
1  7  2  7  0.01212164
1  7  4  1  -0.00080739
1  7  5  1  0.00063080
1  7  4  2  -0.00151911
1  7  5  2  0.00118686
1  7  3  3  0.04153004
1  7  4  4  0.04168600
1  7  4  5  -0.00012185
1  7  5  4  -0.00012185
1  7  5  5  0.04162524
1  7  4  6  0.00666163
1  7  5  6  0.00567058
1  7  4  7  -0.00748766
1  7  5  7  0.00585000
1  7  6  1  0.00362636
1  7  6  2  0.01173811
1  7  6  4  0.00666163
1  7  6  5  0.00567058
1  7  6  6  0.01789096
1  7  6  7  0.00409178
1  7  7  1  0.00368312
1  7  7  2  0.01212164
1  7  7  4  -0.00748766
1  7  7  5  0.00585000
1  7  7  6  0.00409178
1  7  7  7  0.01864112
2  1  1  1  0.74138035
2  1  1  2  0.13687339
2  1  1  6  0.02230926
2  1  1  7  0.02230926
2  1  2  1  0.13687339
2  1  2  2  0.25663339
2  1  2  6  0.07284018
2  1  2  7  0.07284018
2  1  3  3  0.25668399
2  1  4  4  0.25668399
2  1  5  5  0.25668399
2  1  4  6  0.04319777
2  1  5  6  0.03374980
2  1  4  7  -0.04319777
2  1  5  7  0.03374980
2  1  6  1  0.02230926
2  1  6  2  0.07284018
2  1  6  4  0.04319777
2  1  6  5  0.03374980
2  1  6  6  0.11119185
2  1  6  7  0.02484765
2  1  7  1  0.02230926
2  1  7  2  0.07284018
2  1  7  4  -0.04319777
2  1  7  5  0.03374980
2  1  7  6  0.02484765
2  1  7  7  0.11119185
2  2  1  1  1.11894687
2  2  1  2  0.25663339
2  2  1  6  0.04161167
2  2  1  7  0.04161167
2  2  2  1  0.25663339
2  2  2  2  0.81720632
2  2  2  6  0.25888472
2  2  2  7  0.25888472
2  2  3  3  0.81702261
2  2  4  4  0.81702261
2  2  5  5  0.81702261
2  2  4  6  0.16391057
2  2  5  6  0.12806098
2  2  4  7  -0.16391057
2  2  5  7  0.12806098
2  2  6  1  0.04161167
2  2  6  2  0.25888472
2  2  6  4  0.16391057
2  2  6  5  0.12806098
2  2  6  6  0.45466083
2  2  6  7  0.09619323
2  2  7  1  0.04161167
2  2  7  2  0.25888472
2  2  7  4  -0.16391057
2  2  7  5  0.12806098
2  2  7  6  0.09619323
2  2  7  7  0.45466083
2  3  1  3  0.03780861
2  4  1  4  0.03780861
2  5  1  5  0.03780861
2  4  1  6  0.00151911
2  5  1  6  0.00118686
2  4  1  7  -0.00151911
2  5  1  7  0.00118686
2  3  2  3  0.18051839
2  4  2  4  0.18051839
2  5  2  5  0.18051839
2  4  2  6  0.03377462
2  5  2  6  0.02638762
2  4  2  7  -0.03377462
2  5  2  7  0.02638762
2  3  3  1  0.03780861
2  4  4  1  0.03780861
2  5  5  1  0.03780861
2  3  3  2  0.18051839
2  4  4  2  0.18051839
2  5  5  2  0.18051839
2  3  3  6  0.04390459
2  4  4  6  0.06401218
2  4  5  6  0.01570977
2  5  4  6  0.01570977
2  5  5  6  0.05617841
2  3  3  7  0.04390459
2  4  4  7  0.06401218
2  4  5  7  -0.01570977
2  5  4  7  -0.01570977
2  5  5  7  0.05617841
2  4  6  1  0.00151911
2  5  6  1  0.00118686
2  4  6  2  0.03377462
2  5  6  2  0.02638762
2  3  6  3  0.04390459
2  4  6  4  0.06401218
2  4  6  5  0.01570977
2  5  6  4  0.01570977
2  5  6  5  0.05617841
2  4  6  6  0.08885029
2  5  6  6  0.06941745
2  5  6  7  0.01673840
2  4  7  1  -0.00151911
2  5  7  1  0.00118686
2  4  7  2  -0.03377462
2  5  7  2  0.02638762
2  3  7  3  0.04390459
2  4  7  4  0.06401218
2  4  7  5  -0.01570977
2  5  7  4  -0.01570977
2  5  7  5  0.05617841
2  5  7  6  0.01673840
2  4  7  7  -0.08885029
2  5  7  7  0.06941745
2  6  1  1  0.31333443
2  6  1  2  0.07284018
2  6  1  4  0.00431717
2  6  1  5  0.00337294
2  6  1  6  0.01212164
2  6  1  7  0.01173811
2  6  2  1  0.07284018
2  6  2  2  0.25888472
2  6  2  4  0.03377462
2  6  2  5  0.02638762
2  6  2  6  0.10381673
2  6  2  7  0.08280546
2  6  4  1  0.00431717
2  6  5  1  0.00337294
2  6  4  2  0.03377462
2  6  5  2  0.02638762
2  6  3  3  0.25435525
2  6  4  4  0.26263566
2  6  4  5  0.00646936
2  6  5  4  0.00646936
2  6  5  5  0.25940967
2  6  4  6  0.07987634
2  6  5  6  0.06240624
2  6  4  7  -0.04424176
2  6  5  7  0.04836083
2  6  6  1  0.01212164
2  6  6  2  0.10381673
2  6  6  4  0.07987634
2  6  6  5  0.06240624
2  6  6  6  0.23542119
2  6  6  7  0.03841557
2  6  7  1  0.01173811
2  6  7  2  0.08280546
2  6  7  4  -0.04424176
2  6  7  5  0.04836083
2  6  7  6  0.03841557
2  6  7  7  0.15192476
2  7  1  1  0.31333443
2  7  1  2  0.07284018
2  7  1  4  -0.00431717
2  7  1  5  0.00337294
2  7  1  6  0.01173811
2  7  1  7  0.01212164
2  7  2  1  0.07284018
2  7  2  2  0.25888472
2  7  2  4  -0.03377462
2  7  2  5  0.02638762
2  7  2  6  0.08280546
2  7  2  7  0.10381673
2  7  4  1  -0.00431717
2  7  5  1  0.00337294
2  7  4  2  -0.03377462
2  7  5  2  0.02638762
2  7  3  3  0.25435525
2  7  4  4  0.26263566
2  7  4  5  -0.00646936
2  7  5  4  -0.00646936
2  7  5  5  0.25940967
2  7  4  6  0.04424176
2  7  5  6  0.04836083
2  7  4  7  -0.07987634
2  7  5  7  0.06240624
2  7  6  1  0.01173811
2  7  6  2  0.08280546
2  7  6  4  0.04424176
2  7  6  5  0.04836083
2  7  6  6  0.15192476
2  7  6  7  0.03841557
2  7  7  1  0.01212164
2  7  7  2  0.10381673
2  7  7  4  -0.07987634
2  7  7  5  0.06240624
2  7  7  6  0.03841557
2  7  7  7  0.23542119
3  1  1  3  0.02447741
4  1  1  4  0.02447741
5  1  1  5  0.02447741
4  1  1  6  0.00080739
5  1  1  6  0.00063080
4  1  1  7  -0.00080739
5  1  1  7  0.00063080
3  1  2  3  0.03780861
4  1  2  4  0.03780861
5  1  2  5  0.03780861
4  1  2  6  0.00431717
5  1  2  6  0.00337294
4  1  2  7  -0.00431717
5  1  2  7  0.00337294
3  1  3  1  0.02447741
4  1  4  1  0.02447741
5  1  5  1  0.02447741
3  1  3  2  0.03780861
4  1  4  2  0.03780861
5  1  5  2  0.03780861
3  1  3  6  0.00741134
4  1  4  6  0.00964474
4  1  5  6  0.00174492
5  1  4  6  0.00174492
5  1  5  6  0.00877462
3  1  3  7  0.00741134
4  1  4  7  0.00964474
4  1  5  7  -0.00174492
5  1  4  7  -0.00174492
5  1  5  7  0.00877462
4  1  6  1  0.00080739
5  1  6  1  0.00063080
4  1  6  2  0.00431717
5  1  6  2  0.00337294
3  1  6  3  0.00741134
4  1  6  4  0.00964474
4  1  6  5  0.00174492
5  1  6  4  0.00174492
5  1  6  5  0.00877462
4  1  6  6  0.00811544
5  1  6  6  0.00634047
5  1  6  7  0.00178049
4  1  7  1  -0.00080739
5  1  7  1  0.00063080
4  1  7  2  -0.00431717
5  1  7  2  0.00337294
3  1  7  3  0.00741134
4  1  7  4  0.00964474
4  1  7  5  -0.00174492
5  1  7  4  -0.00174492
5  1  7  5  0.00877462
5  1  7  6  0.00178049
4  1  7  7  -0.00811544
5  1  7  7  0.00634047
3  2  1  3  0.03780861
4  2  1  4  0.03780861
5  2  1  5  0.03780861
4  2  1  6  0.00151911
5  2  1  6  0.00118686
4  2  1  7  -0.00151911
5  2  1  7  0.00118686
3  2  2  3  0.18051839
4  2  2  4  0.18051839
5  2  2  5  0.18051839
4  2  2  6  0.03377462
5  2  2  6  0.02638762
4  2  2  7  -0.03377462
5  2  2  7  0.02638762
3  2  3  1  0.03780861
4  2  4  1  0.03780861
5  2  5  1  0.03780861
3  2  3  2  0.18051839
4  2  4  2  0.18051839
5  2  5  2  0.18051839
3  2  3  6  0.04390459
4  2  4  6  0.06401218
4  2  5  6  0.01570977
5  2  4  6  0.01570977
5  2  5  6  0.05617841
3  2  3  7  0.04390459
4  2  4  7  0.06401218
4  2  5  7  -0.01570977
5  2  4  7  -0.01570977
5  2  5  7  0.05617841
4  2  6  1  0.00151911
5  2  6  1  0.00118686
4  2  6  2  0.03377462
5  2  6  2  0.02638762
3  2  6  3  0.04390459
4  2  6  4  0.06401218
4  2  6  5  0.01570977
5  2  6  4  0.01570977
5  2  6  5  0.05617841
4  2  6  6  0.08885029
5  2  6  6  0.06941745
5  2  6  7  0.01673840
4  2  7  1  -0.00151911
5  2  7  1  0.00118686
4  2  7  2  -0.03377462
5  2  7  2  0.02638762
3  2  7  3  0.04390459
4  2  7  4  0.06401218
4  2  7  5  -0.01570977
5  2  7  4  -0.01570977
5  2  7  5  0.05617841
5  2  7  6  0.01673840
4  2  7  7  -0.08885029
5  2  7  7  0.06941745
3  3  1  1  1.11581381
4  4  1  1  1.11581381
5  5  1  1  1.11581381
3  3  1  2  0.25668399
4  4  1  2  0.25668399
5  5  1  2  0.25668399
3  3  1  6  0.04153004
4  4  1  6  0.04168600
4  5  1  6  0.00012185
5  4  1  6  0.00012185
5  5  1  6  0.04162524
3  3  1  7  0.04153004
4  4  1  7  0.04168600
4  5  1  7  -0.00012185
5  4  1  7  -0.00012185
5  5  1  7  0.04162524
3  3  2  1  0.25668399
4  4  2  1  0.25668399
5  5  2  1  0.25668399
3  3  2  2  0.81702261
4  4  2  2  0.81702261
5  5  2  2  0.81702261
3  3  2  6  0.25435525
4  4  2  6  0.26263566
4  5  2  6  0.00646936
5  4  2  6  0.00646936
5  5  2  6  0.25940967
3  3  2  7  0.25435525
4  4  2  7  0.26263566
4  5  2  7  -0.00646936
5  4  2  7  -0.00646936
5  5  2  7  0.25940967
3  3  3  3  0.88015909
3  3  4  4  0.78527020
3  3  5  5  0.78527020
3  4  3  4  0.04744445
3  4  4  3  0.04744445
3  5  3  5  0.04744445
3  5  5  3  0.04744445
4  3  3  4  0.04744445
4  3  4  3  0.04744445
4  4  3  3  0.78527020
4  4  4  4  0.88015909
4  4  5  5  0.78527020
4  5  4  5  0.04744445
4  5  5  4  0.04744445
5  3  3  5  0.04744445
5  3  5  3  0.04744445
5  4  4  5  0.04744445
5  4  5  4  0.04744445
5  5  3  3  0.78527020
5  5  4  4  0.78527020
5  5  5  5  0.88015909
3  3  4  6  0.15657266
3  3  5  6  0.12232797
3  4  3  6  0.00691150
3  5  3  6  0.00539986
4  3  3  6  0.00691150
4  4  4  6  0.17536556
4  4  5  6  0.12621087
4  5  4  6  0.00928276
4  5  5  6  0.00994516
5  3  3  6  0.00539986
5  4  4  6  0.00928276
5  4  5  6  0.00994516
5  5  4  6  0.15960632
5  5  5  6  0.13549784
3  3  4  7  -0.15657266
3  3  5  7  0.12232797
3  4  3  7  -0.00691150
3  5  3  7  0.00539986
4  3  3  7  -0.00691150
4  4  4  7  -0.17536556
4  4  5  7  0.12621087
4  5  4  7  0.00928276
4  5  5  7  -0.00994516
5  3  3  7  0.00539986
5  4  4  7  0.00928276
5  4  5  7  -0.00994516
5  5  4  7  -0.15960632
5  5  5  7  0.13549784
3  3  6  1  0.04153004
4  4  6  1  0.04168600
4  5  6  1  0.00012185
5  4  6  1  0.00012185
5  5  6  1  0.04162524
3  3  6  2  0.25435525
4  4  6  2  0.26263566
4  5  6  2  0.00646936
5  4  6  2  0.00646936
5  5  6  2  0.25940967
3  3  6  4  0.15657266
3  3  6  5  0.12232797
3  4  6  3  0.00691150
3  5  6  3  0.00539986
4  3  6  3  0.00691150
4  4  6  4  0.17536556
4  4  6  5  0.12621087
4  5  6  4  0.00928276
4  5  6  5  0.00994516
5  3  6  3  0.00539986
5  4  6  4  0.00928276
5  4  6  5  0.00994516
5  5  6  4  0.15960632
5  5  6  5  0.13549784
3  3  6  6  0.43675037
4  4  6  6  0.46976228
4  5  6  6  0.02579173
5  4  6  6  0.02579173
5  5  6  6  0.45690108
3  3  6  7  0.09390393
4  4  6  7  0.09580696
5  5  6  7  0.09876250
3  3  7  1  0.04153004
4  4  7  1  0.04168600
4  5  7  1  -0.00012185
5  4  7  1  -0.00012185
5  5  7  1  0.04162524
3  3  7  2  0.25435525
4  4  7  2  0.26263566
4  5  7  2  -0.00646936
5  4  7  2  -0.00646936
5  5  7  2  0.25940967
3  3  7  4  -0.15657266
3  3  7  5  0.12232797
3  4  7  3  -0.00691150
3  5  7  3  0.00539986
4  3  7  3  -0.00691150
4  4  7  4  -0.17536556
4  4  7  5  0.12621087
4  5  7  4  0.00928276
4  5  7  5  -0.00994516
5  3  7  3  0.00539986
5  4  7  4  0.00928276
5  4  7  5  -0.00994516
5  5  7  4  -0.15960632
5  5  7  5  0.13549784
3  3  7  6  0.09390393
4  4  7  6  0.09580696
5  5  7  6  0.09876250
3  3  7  7  0.43675037
4  4  7  7  0.46976228
4  5  7  7  -0.02579173
5  4  7  7  -0.02579173
5  5  7  7  0.45690108
4  6  1  1  0.18353872
5  6  1  1  0.14339616
4  6  1  2  0.04319777
5  6  1  2  0.03374980
3  6  1  3  0.00741134
4  6  1  4  0.00964474
4  6  1  5  0.00174492
5  6  1  4  0.00174492
5  6  1  5  0.00877462
4  6  1  6  0.00748766
5  6  1  6  0.00585000
4  6  1  7  0.00666163
5  6  1  7  0.00567058
4  6  2  1  0.04319777
5  6  2  1  0.03374980
4  6  2  2  0.16391057
5  6  2  2  0.12806098
3  6  2  3  0.04390459
4  6  2  4  0.06401218
4  6  2  5  0.01570977
5  6  2  4  0.01570977
5  6  2  5  0.05617841
4  6  2  6  0.07987634
5  6  2  6  0.06240624
4  6  2  7  0.04424176
5  6  2  7  0.04836083
3  6  3  1  0.00741134
4  6  4  1  0.00964474
4  6  5  1  0.00174492
5  6  4  1  0.00174492
5  6  5  1  0.00877462
3  6  3  2  0.04390459
4  6  4  2  0.06401218
4  6  5  2  0.01570977
5  6  4  2  0.01570977
5  6  5  2  0.05617841
3  6  3  4  0.00691150
3  6  3  5  0.00539986
3  6  4  3  0.00691150
3  6  5  3  0.00539986
4  6  3  3  0.15657266
4  6  4  4  0.17536556
4  6  4  5  0.00928276
4  6  5  4  0.00928276
4  6  5  5  0.15960632
5  6  3  3  0.12232797
5  6  4  4  0.12621087
5  6  4  5  0.00994516
5  6  5  4  0.00994516
5  6  5  5  0.13549784
3  6  3  6  0.01435670
4  6  4  6  0.07510332
4  6  5  6  0.04746046
5  6  4  6  0.04746046
5  6  5  6  0.05143688
3  6  3  7  0.01103391
4  6  4  7  -0.01309975
4  6  5  7  0.02532019
5  6  4  7  -0.02532019
5  6  5  7  0.03885793
4  6  6  1  0.00748766
5  6  6  1  0.00585000
4  6  6  2  0.07987634
5  6  6  2  0.06240624
3  6  6  3  0.01435670
4  6  6  4  0.07510332
4  6  6  5  0.04746046
5  6  6  4  0.04746046
5  6  6  5  0.05143688
4  6  6  6  0.20669021
5  6  6  6  0.16148409
4  6  6  7  0.02568525
5  6  6  7  0.02597450
4  6  7  1  0.00666163
5  6  7  1  0.00567058
4  6  7  2  0.04424176
5  6  7  2  0.04836083
3  6  7  3  0.01103391
4  6  7  4  -0.01309975
4  6  7  5  0.02532019
5  6  7  4  -0.02532019
5  6  7  5  0.03885793
4  6  7  6  0.02568525
5  6  7  6  0.02597450
4  6  7  7  0.07361548
5  6  7  7  0.09675227
4  7  1  1  -0.18353872
5  7  1  1  0.14339616
4  7  1  2  -0.04319777
5  7  1  2  0.03374980
3  7  1  3  0.00741134
4  7  1  4  0.00964474
4  7  1  5  -0.00174492
5  7  1  4  -0.00174492
5  7  1  5  0.00877462
4  7  1  6  -0.00666163
5  7  1  6  0.00567058
4  7  1  7  -0.00748766
5  7  1  7  0.00585000
4  7  2  1  -0.04319777
5  7  2  1  0.03374980
4  7  2  2  -0.16391057
5  7  2  2  0.12806098
3  7  2  3  0.04390459
4  7  2  4  0.06401218
4  7  2  5  -0.01570977
5  7  2  4  -0.01570977
5  7  2  5  0.05617841
4  7  2  6  -0.04424176
5  7  2  6  0.04836083
4  7  2  7  -0.07987634
5  7  2  7  0.06240624
3  7  3  1  0.00741134
4  7  4  1  0.00964474
4  7  5  1  -0.00174492
5  7  4  1  -0.00174492
5  7  5  1  0.00877462
3  7  3  2  0.04390459
4  7  4  2  0.06401218
4  7  5  2  -0.01570977
5  7  4  2  -0.01570977
5  7  5  2  0.05617841
3  7  3  4  -0.00691150
3  7  3  5  0.00539986
3  7  4  3  -0.00691150
3  7  5  3  0.00539986
4  7  3  3  -0.15657266
4  7  4  4  -0.17536556
4  7  4  5  0.00928276
4  7  5  4  0.00928276
4  7  5  5  -0.15960632
5  7  3  3  0.12232797
5  7  4  4  0.12621087
5  7  4  5  -0.00994516
5  7  5  4  -0.00994516
5  7  5  5  0.13549784
3  7  3  6  0.01103391
4  7  4  6  -0.01309975
4  7  5  6  -0.02532019
5  7  4  6  0.02532019
5  7  5  6  0.03885793
3  7  3  7  0.01435670
4  7  4  7  0.07510332
4  7  5  7  -0.04746046
5  7  4  7  -0.04746046
5  7  5  7  0.05143688
4  7  6  1  -0.00666163
5  7  6  1  0.00567058
4  7  6  2  -0.04424176
5  7  6  2  0.04836083
3  7  6  3  0.01103391
4  7  6  4  -0.01309975
4  7  6  5  -0.02532019
5  7  6  4  0.02532019
5  7  6  5  0.03885793
4  7  6  6  -0.07361548
5  7  6  6  0.09675227
4  7  6  7  -0.02568525
5  7  6  7  0.02597450
4  7  7  1  -0.00748766
5  7  7  1  0.00585000
4  7  7  2  -0.07987634
5  7  7  2  0.06240624
3  7  7  3  0.01435670
4  7  7  4  0.07510332
4  7  7  5  -0.04746046
5  7  7  4  -0.04746046
5  7  7  5  0.05143688
4  7  7  6  -0.02568525
5  7  7  6  0.02597450
4  7  7  7  -0.20669021
5  7  7  7  0.16148409
6  1  1  1  0.12178550
6  1  1  2  0.02230926
6  1  1  4  0.00080739
6  1  1  5  0.00063080
6  1  1  6  0.00368312
6  1  1  7  0.00362636
6  1  2  1  0.02230926
6  1  2  2  0.04161167
6  1  2  4  0.00151911
6  1  2  5  0.00118686
6  1  2  6  0.01212164
6  1  2  7  0.01173811
6  1  4  1  0.00080739
6  1  5  1  0.00063080
6  1  4  2  0.00151911
6  1  5  2  0.00118686
6  1  3  3  0.04153004
6  1  4  4  0.04168600
6  1  4  5  0.00012185
6  1  5  4  0.00012185
6  1  5  5  0.04162524
6  1  4  6  0.00748766
6  1  5  6  0.00585000
6  1  4  7  -0.00666163
6  1  5  7  0.00567058
6  1  6  1  0.00368312
6  1  6  2  0.01212164
6  1  6  4  0.00748766
6  1  6  5  0.00585000
6  1  6  6  0.01864112
6  1  6  7  0.00409178
6  1  7  1  0.00362636
6  1  7  2  0.01173811
6  1  7  4  -0.00666163
6  1  7  5  0.00567058
6  1  7  6  0.00409178
6  1  7  7  0.01789096
6  2  1  1  0.31333443
6  2  1  2  0.07284018
6  2  1  4  0.00431717
6  2  1  5  0.00337294
6  2  1  6  0.01212164
6  2  1  7  0.01173811
6  2  2  1  0.07284018
6  2  2  2  0.25888472
6  2  2  4  0.03377462
6  2  2  5  0.02638762
6  2  2  6  0.10381673
6  2  2  7  0.08280546
6  2  4  1  0.00431717
6  2  5  1  0.00337294
6  2  4  2  0.03377462
6  2  5  2  0.02638762
6  2  3  3  0.25435525
6  2  4  4  0.26263566
6  2  4  5  0.00646936
6  2  5  4  0.00646936
6  2  5  5  0.25940967
6  2  4  6  0.07987634
6  2  5  6  0.06240624
6  2  4  7  -0.04424176
6  2  5  7  0.04836083
6  2  6  1  0.01212164
6  2  6  2  0.10381673
6  2  6  4  0.07987634
6  2  6  5  0.06240624
6  2  6  6  0.23542119
6  2  6  7  0.03841557
6  2  7  1  0.01173811
6  2  7  2  0.08280546
6  2  7  4  -0.04424176
6  2  7  5  0.04836083
6  2  7  6  0.03841557
6  2  7  7  0.15192476
6  4  1  1  0.18353872
6  5  1  1  0.14339616
6  4  1  2  0.04319777
6  5  1  2  0.03374980
6  3  1  3  0.00741134
6  4  1  4  0.00964474
6  4  1  5  0.00174492
6  5  1  4  0.00174492
6  5  1  5  0.00877462
6  4  1  6  0.00748766
6  5  1  6  0.00585000
6  4  1  7  0.00666163
6  5  1  7  0.00567058
6  4  2  1  0.04319777
6  5  2  1  0.03374980
6  4  2  2  0.16391057
6  5  2  2  0.12806098
6  3  2  3  0.04390459
6  4  2  4  0.06401218
6  4  2  5  0.01570977
6  5  2  4  0.01570977
6  5  2  5  0.05617841
6  4  2  6  0.07987634
6  5  2  6  0.06240624
6  4  2  7  0.04424176
6  5  2  7  0.04836083
6  3  3  1  0.00741134
6  4  4  1  0.00964474
6  4  5  1  0.00174492
6  5  4  1  0.00174492
6  5  5  1  0.00877462
6  3  3  2  0.04390459
6  4  4  2  0.06401218
6  4  5  2  0.01570977
6  5  4  2  0.01570977
6  5  5  2  0.05617841
6  3  3  4  0.00691150
6  3  3  5  0.00539986
6  3  4  3  0.00691150
6  3  5  3  0.00539986
6  4  3  3  0.15657266
6  4  4  4  0.17536556
6  4  4  5  0.00928276
6  4  5  4  0.00928276
6  4  5  5  0.15960632
6  5  3  3  0.12232797
6  5  4  4  0.12621087
6  5  4  5  0.00994516
6  5  5  4  0.00994516
6  5  5  5  0.13549784
6  3  3  6  0.01435670
6  4  4  6  0.07510332
6  4  5  6  0.04746046
6  5  4  6  0.04746046
6  5  5  6  0.05143688
6  3  3  7  0.01103391
6  4  4  7  -0.01309975
6  4  5  7  0.02532019
6  5  4  7  -0.02532019
6  5  5  7  0.03885793
6  4  6  1  0.00748766
6  5  6  1  0.00585000
6  4  6  2  0.07987634
6  5  6  2  0.06240624
6  3  6  3  0.01435670
6  4  6  4  0.07510332
6  4  6  5  0.04746046
6  5  6  4  0.04746046
6  5  6  5  0.05143688
6  4  6  6  0.20669021
6  5  6  6  0.16148409
6  4  6  7  0.02568525
6  5  6  7  0.02597450
6  4  7  1  0.00666163
6  5  7  1  0.00567058
6  4  7  2  0.04424176
6  5  7  2  0.04836083
6  3  7  3  0.01103391
6  4  7  4  -0.01309975
6  4  7  5  0.02532019
6  5  7  4  -0.02532019
6  5  7  5  0.03885793
6  4  7  6  0.02568525
6  5  7  6  0.02597450
6  4  7  7  0.07361548
6  5  7  7  0.09675227
6  6  1  1  0.47072353
6  6  1  2  0.11119185
6  6  1  4  0.00811544
6  6  1  5  0.00634047
6  6  1  6  0.01864112
6  6  1  7  0.01789096
6  6  2  1  0.11119185
6  6  2  2  0.45466083
6  6  2  4  0.08885029
6  6  2  5  0.06941745
6  6  2  6  0.23542119
6  6  2  7  0.15192476
6  6  4  1  0.00811544
6  6  5  1  0.00634047
6  6  4  2  0.08885029
6  6  5  2  0.06941745
6  6  3  3  0.43675037
6  6  4  4  0.46976228
6  6  4  5  0.02579173
6  6  5  4  0.02579173
6  6  5  5  0.45690108
6  6  4  6  0.20669021
6  6  5  6  0.16148409
6  6  4  7  -0.07361548
6  6  5  7  0.09675227
6  6  6  1  0.01864112
6  6  6  2  0.23542119
6  6  6  4  0.20669021
6  6  6  5  0.16148409
6  6  6  6  0.77460594
6  6  6  7  0.09135384
6  6  7  1  0.01789096
6  6  7  2  0.15192476
6  6  7  4  -0.07361548
6  6  7  5  0.09675227
6  6  7  6  0.09135384
6  6  7  7  0.30253805
6  7  1  1  0.10586461
6  7  1  2  0.02484765
6  7  1  5  0.00178049
